twitter_id,label,__split
987063285114654720,non-satire,train
987041394647760897,satire,test
987028058388348928,non-satire,train
987019259875229696,non-satire,train
987012972974403584,non-satire,train
987011195151503365,satire,train
987238437966069760,non-satire,val
987232398692749312,non-satire,train
988102931944636416,non-satire,train
988096341111787525,non-satire,train
988092569895686146,non-satire,test
988087533908119553,non-satire,train
988083736586711041,non-satire,test
988083279894065152,non-satire,train
988075713520652293,satire,train
988068162708099072,satire,train
988058988423057408,non-satire,train
988054827472248832,non-satire,train
988053384858161153,non-satire,train
988048054786842625,non-satire,train
988044854646079493,non-satire,train
987902564892135425,non-satire,test
987881173258063872,non-satire,train
987852484243636224,non-satire,test
987849716024029184,non-satire,val
987844211226492928,non-satire,train
987843443945869312,satire,train
987839650004848640,non-satire,train
987829758187589635,non-satire,val
988295137796255744,non-satire,train
988276277634322432,non-satire,train
988272289849495553,non-satire,test
988266286995197952,non-satire,train
988264371729158145,non-satire,train
988263689500463104,non-satire,test
988263446247559168,satire,train
988260111813668864,non-satire,train
988258266298966016,non-satire,train
988252485436526592,non-satire,train
988252395863003136,satire,train
988252356075753474,satire,train
988251692763353089,non-satire,train
988251115509768193,non-satire,train
988250320739454977,non-satire,val
988249037911547904,non-satire,train
988248468190826496,non-satire,train
988248187604434945,satire,train
988246754352095232,non-satire,train
988246744864579584,non-satire,val
988246271612866563,non-satire,train
988245200928731136,non-satire,train
988244399980244993,non-satire,train
988243931891748864,non-satire,train
988243346660487168,non-satire,train
988243118624567296,non-satire,train
988243075968454656,satire,train
988242771281661957,non-satire,train
988242713916198913,non-satire,train
988242324948955136,non-satire,test
988242282133512198,non-satire,train
988239811059372033,non-satire,train
988239574487961601,non-satire,train
988239570062979072,non-satire,val
988238910538035200,non-satire,train
988238486439374849,non-satire,train
988238214673682432,non-satire,test
988237453994659840,non-satire,train
988235105549332480,non-satire,train
988233825363877888,non-satire,train
988233629095604224,non-satire,train
988233510551998469,non-satire,test
988229557181403136,non-satire,train
988228936659333120,non-satire,val
988228461658558469,non-satire,test
988228315566702593,non-satire,test
988228141515726849,non-satire,train
988227165983592448,non-satire,test
988226533478281216,non-satire,test
988225213090451462,non-satire,train
988224026555437056,non-satire,train
988222171318284289,non-satire,train
988220106793734144,non-satire,train
988217654510080000,non-satire,train
988216163434926081,non-satire,train
988209890123542528,non-satire,train
988206176256000005,non-satire,train
988205812760788992,non-satire,train
988205424125075456,non-satire,train
988657790586568709,non-satire,train
988642439815618560,non-satire,train
988638664879206400,non-satire,val
988636150062637057,non-satire,train
988613504889446405,non-satire,train
988598399250317312,non-satire,train
988591216227946498,non-satire,train
988590849519841282,non-satire,train
988585096092573698,satire,train
988581557874122754,satire,train
988571991274733568,non-satire,train
988554359586910208,non-satire,train
988551843193094144,non-satire,train
988535485101367296,non-satire,train
988521151470166017,satire,test
988500253866274816,non-satire,train
988490948333264901,satire,test
988488929069314048,non-satire,train
988481139684737024,non-satire,train
988476958425006080,non-satire,train
988475851363799041,satire,test
988470045851373569,non-satire,train
988469037330907136,non-satire,train
988468318435729408,satire,test
988465059381866496,non-satire,val
988464533671788545,non-satire,train
988462516450676736,non-satire,train
988460757905010688,satire,val
988872706987671552,non-satire,train
988868649690677248,non-satire,val
988860712423337984,non-satire,train
988847706108936192,non-satire,train
988846106648821760,non-satire,test
988833702963830785,non-satire,train
988831184250646528,non-satire,train
988824898549288960,non-satire,train
988819858933432321,non-satire,train
988819271709933568,non-satire,test
988817344322469888,non-satire,train
988814825911447552,non-satire,train
988813569289543683,non-satire,train
988808033735233537,satire,train
988795952331984896,non-satire,test
988786117511036934,non-satire,test
988742980583542785,non-satire,val
988740889802629120,non-satire,val
988681949974708224,non-satire,train
989404712498860033,non-satire,train
989367215160872960,non-satire,val
989365956987179008,non-satire,train
989344579668324355,non-satire,train
989332640229666817,non-satire,train
989321420562984962,satire,test
989320220685746176,non-satire,test
989313109889187840,non-satire,val
989306322624700416,satire,val
989290459448139776,non-satire,val
989287943750766594,non-satire,val
989284168390541312,non-satire,train
989281649274712064,non-satire,test
989279135850627072,non-satire,train
989276618496540674,non-satire,train
989259002872717312,non-satire,train
989246339300016128,non-satire,train
989245963112931329,non-satire,train
989242644571156481,non-satire,train
989236369003352065,satire,train
989232914217881600,non-satire,train
989230441508081664,satire,val
989227298455928832,non-satire,test
989220018784268290,satire,train
989213705643614208,non-satire,train
989208671287627776,non-satire,val
989196088740646912,non-satire,train
989193572363718657,non-satire,val
990349965724614657,satire,test
990850237165064192,non-satire,test
990840170835599361,non-satire,train
990836144584577024,non-satire,val
990822052541104129,non-satire,train
990804184013377537,non-satire,train
990800408846258177,non-satire,val
990780305085812736,satire,val
990776501661417472,non-satire,train
990763918741196800,non-satire,train
990751336256819200,non-satire,val
990743786098642944,non-satire,train
990742529883738112,non-satire,train
990736236699639809,non-satire,train
990727447447588865,satire,train
990727431089807360,non-satire,train
990706037752782848,non-satire,test
990703520822300672,non-satire,train
990698487560847360,non-satire,train
990697310911913985,satire,val
990683389207302144,non-satire,train
990672822832914437,satire,train
990666002974289923,non-satire,train
990665771607932928,non-satire,train
990664755642855424,non-satire,val
990662836933148672,non-satire,test
990657762592993281,satire,train
990653189601947648,non-satire,train
990646898888503296,non-satire,test
990636841995878401,non-satire,train
990635649773588480,non-satire,test
990635085035638785,non-satire,train
990619975600701441,satire,train
990596421459079168,non-satire,test
991198532802621440,non-satire,val
991174121483591680,non-satire,train
991135115584585728,non-satire,train
991129474497327104,non-satire,train
991128823151251457,non-satire,val
991121273831895040,non-satire,test
991118265391906816,satire,train
991107114285199366,non-satire,test
991103917009326080,non-satire,test
991103158175916032,satire,val
991101141017493505,non-satire,val
991097366408294400,non-satire,val
991092333373517825,non-satire,train
991050315578462214,satire,val
991047174644555779,non-satire,train
991036967780540416,non-satire,train
991035329128816643,non-satire,train
991033192973942784,non-satire,val
991031323610439680,non-satire,test
991028019035754496,non-satire,train
991022776310943744,non-satire,test
991021871997960192,non-satire,test
991020611123208193,non-satire,train
991015578054742017,non-satire,train
991012563860287488,satire,train
991009286682800135,non-satire,val
991005093985107968,non-satire,train
991005031959879680,satire,val
991004252184104960,non-satire,train
991002971319123968,non-satire,train
991001519364493312,non-satire,train
991542802617110528,non-satire,val
991518893339389952,non-satire,train
991507568571842561,non-satire,val
991493285997961216,non-satire,train
991490562275635207,non-satire,val
991489953082232832,non-satire,val
991488694338007040,non-satire,val
991484565519646720,non-satire,val
991482403238494209,non-satire,train
991479886782107648,non-satire,test
991466906099077120,non-satire,test
991466169407127553,non-satire,train
991465547480084481,satire,train
991464786838806528,non-satire,train
991461011919024128,non-satire,train
991459753426604032,non-satire,train
991458497551257601,non-satire,val
991457237246926848,non-satire,train
991435846002737153,non-satire,test
991420747112366080,non-satire,train
991414456914726912,non-satire,val
991413197235216386,non-satire,train
991413022806556672,non-satire,train
991411939459944448,non-satire,test
991408364734181376,non-satire,val
991404030424334336,non-satire,test
991400616097472512,non-satire,test
991903930924879877,non-satire,train
991890089885274113,non-satire,train
991880023345958912,non-satire,train
991878764630978560,non-satire,test
991866181853302788,non-satire,train
991864923352252417,non-satire,test
991858145487216642,satire,train
991849823895785472,non-satire,train
991847387227348992,non-satire,val
991843329632448512,non-satire,train
991839757754712064,non-satire,train
991832207797858305,non-satire,test
991819625326235648,non-satire,train
991815851006312450,non-satire,train
991814592245522433,non-satire,train
991784397375352832,non-satire,test
991778119517442050,non-satire,val
991754202572623872,non-satire,train
991752444379127808,satire,test
991744891075080192,satire,train
991743345478156288,non-satire,train
991737367076761602,satire,test
991734815928942592,non-satire,train
991729789810692097,satire,test
991726511307673603,non-satire,train
991722296875380738,satire,val
992790578428633088,non-satire,train
992786750585090048,satire,train
992784853732151297,non-satire,test
992779206089232384,satire,train
992675265930145792,non-satire,train
992582913463083008,satire,train
992570628766158849,non-satire,train
992569838630572033,non-satire,val
992549433576382464,non-satire,train
992537652007178241,satire,test
992536851775881217,non-satire,train
992529915047133184,non-satire,train
993350965150404610,non-satire,train
993345932321312769,non-satire,val
993330832789024768,non-satire,test
993324576519180288,satire,test
993314474785366018,non-satire,train
993309460289478658,satire,train
993293102143205376,satire,train
993280501082345472,non-satire,train
993279252106760192,satire,train
993277984420196352,non-satire,train
993276726099791873,non-satire,test
993271694646173696,non-satire,val
993265401558532097,non-satire,test
993264176226291712,satire,train
993257853350809600,non-satire,train
993249095975342080,satire,train
993236160473317376,non-satire,test
993233972980322305,satire,train
993217102491406337,satire,train
993206262241214464,non-satire,train
993201989461905408,satire,train
993191651265859584,non-satire,val
993185490059718656,non-satire,train
993172643640676352,non-satire,train
993171798702346240,satire,train
993170876760838144,non-satire,val
993169772371034112,non-satire,val
993137796645875712,non-satire,train
993122705745596417,non-satire,train
993120700410970117,non-satire,train
993715869522935808,non-satire,train
993713353548877824,non-satire,train
993686774177153024,non-satire,train
993685203490131968,satire,train
993673089002164224,non-satire,train
993670409269592064,non-satire,train
993670203102789632,non-satire,train
993670073859690496,satire,train
993668054683807744,non-satire,val
993664280959463424,non-satire,train
993661763437580288,non-satire,train
993659892174131201,non-satire,train
993654970695213056,satire,train
993651696906768384,non-satire,train
993637899177484288,satire,train
993631564272549889,non-satire,train
993629047925100544,non-satire,train
993624777473617920,satire,test
993604509413793792,non-satire,train
993603641520082944,satire,train
993600905168777216,non-satire,test
993594578556080128,satire,train
993589028745285633,non-satire,test
993586266292801536,non-satire,train
993574587353911296,non-satire,test
993571935165526016,satire,val
993567392788819968,non-satire,train
993566139685859328,non-satire,train
993564385015672832,satire,train
993559842160762880,non-satire,val
993556834530353152,satire,train
993549278621716481,satire,test
993549160329560069,non-satire,train
993540190592380928,non-satire,train
993536538993717259,non-satire,train
993534676022149121,non-satire,train
993534359981486081,non-satire,test
993528326311428097,non-satire,train
993526661982322688,satire,train
993515802128089088,non-satire,test
994037237875658753,non-satire,train
994036297449619456,non-satire,train
994032466850697218,satire,train
994025409174953984,non-satire,train
994024150934016001,non-satire,train
994021634829766656,non-satire,train
994020376500846592,non-satire,train
994017355931021313,satire,val
993993952545132545,non-satire,train
993993729739579392,non-satire,train
993992517711532032,non-satire,val
993991010559647744,non-satire,train
993989090969378818,non-satire,train
993988923041792000,non-satire,test
993986403401981954,non-satire,train
993978743885615105,non-satire,train
993956969382891521,satire,train
993941869972377600,satire,val
993934779891572736,non-satire,val
993933482203037696,non-satire,train
993929779584774144,non-satire,train
994426805045137408,non-satire,train
994420513198952449,non-satire,train
994419256006623232,non-satire,train
994416737746472960,non-satire,train
994409959529046016,satire,train
994409297516707840,non-satire,val
994406671861432320,non-satire,test
994402897197608960,non-satire,train
994400380682305536,non-satire,test
994394845950234627,satire,test
994387296773394433,satire,train
994385280655224832,non-satire,train
994373956894449665,non-satire,train
994372698653495303,non-satire,train
994363889813946368,non-satire,train
994357449594318848,non-satire,val
994348885614080000,non-satire,test
994341240387780608,non-satire,test
994337465660882944,non-satire,test
994328658759348226,non-satire,train
994319574278455296,non-satire,train
994318056393326592,non-satire,train
994306011191164928,non-satire,val
994304274615164928,satire,train
994282474166403072,non-satire,train
994277689862250496,non-satire,train
994266503049555968,satire,test
994265340300349440,non-satire,train
994263227293814784,non-satire,val
994244534795042816,non-satire,train
994244143265153024,non-satire,val
994235544442896384,non-satire,train
994822410921762816,non-satire,train
994804294871330816,non-satire,test
994800516940038144,non-satire,train
994798001368559618,non-satire,train
994780383769079808,non-satire,train
994777868487086082,non-satire,val
994765285096935424,non-satire,test
994757234302341120,satire,test
994755638839230464,non-satire,train
994752701710794752,non-satire,test
994749687293972482,satire,train
994744004129341441,non-satire,train
994743894272131072,non-satire,train
994742635339300864,non-satire,train
994728796065554434,non-satire,test
994727051641974785,satire,train
994719486707208193,satire,train
994704216550653952,non-satire,train
994681751304884225,satire,train
994680979712348161,non-satire,test
994669655238234112,non-satire,train
994662142690250752,non-satire,test
994659114453295106,satire,test
994654556247093248,non-satire,val
994653568920469504,satire,train
994651363765248000,non-satire,train
995168189804838912,non-satire,val
995140255220051968,non-satire,train
995135422840754177,non-satire,test
995134758656118784,satire,test
995126414402703361,non-satire,val
995119626047709185,satire,train
995104523071950849,satire,train
995101248771842048,non-satire,val
995098732684300289,non-satire,train
995096978735489024,satire,train
995091188444254209,non-satire,val
995091183113244672,non-satire,train
995089428090679297,satire,train
995087408214499328,non-satire,train
995074824136355841,non-satire,val
995074324146073605,satire,train
995051705669767168,satire,train
995048400243507201,non-satire,train
995040850706096131,non-satire,train
995033300929409026,non-satire,val
995032660945731584,non-satire,test
995029033657225222,satire,val
995014428071464961,non-satire,train
995013928219529216,satire,test
995005618585944064,non-satire,test
994993051025182720,non-satire,val
994983743873011712,satire,test
994980452913074181,non-satire,train
994978066538606592,non-satire,val
994973712205139968,non-satire,train
994972931854811136,non-satire,val
994971644996108288,non-satire,train
995565306130190336,non-satire,train
995529066949132293,non-satire,train
995515226358403075,non-satire,test
995496351747129344,non-satire,train
995476219004112896,non-satire,test
995474960574533633,non-satire,train
995471186862714881,non-satire,test
995464894127357952,non-satire,val
995459893090926593,non-satire,train
995459861033840640,non-satire,test
995453575139676160,satire,test
995452311437623297,non-satire,val
995451116505579520,non-satire,train
995446020833267712,non-satire,train
995438488920129537,satire,train
995438470075068417,non-satire,train
995429662456135680,non-satire,train
995427847341830144,satire,test
995427290745069568,non-satire,train
995415540939321347,satire,train
995408276962541568,non-satire,val
995401980615983106,non-satire,val
995397917769789441,non-satire,train
995393182207758337,non-satire,train
995915362754412544,non-satire,train
995895482244304897,non-satire,test
995887680511791104,non-satire,test
995882647430852608,non-satire,test
995866289645146112,non-satire,train
995863772542595072,non-satire,train
995854964839927809,non-satire,val
995839865261506560,non-satire,val
995827282479534080,non-satire,train
995818505017716736,satire,train
995801094168117250,non-satire,val
995785814499102725,satire,test
995783242522546176,non-satire,test
995779467451789312,non-satire,train
995774434001604609,non-satire,train
995770683979390978,satire,train
995763190641385472,satire,train
995758076274794497,non-satire,train
995750809496379392,satire,train
995749268257357825,non-satire,val
995717813133197312,non-satire,val
995716553181159424,non-satire,test
995710266598928384,non-satire,val
995701130817454081,non-satire,val
995693411339522050,satire,val
995689437144154112,non-satire,train
995646088878190593,non-satire,val
996234968971038720,non-satire,test
996221888446812165,satire,train
996214700277837825,non-satire,train
996210534524448768,non-satire,test
996206794518212608,satire,test
996206635352719360,non-satire,test
996203511648931840,non-satire,val
996194704214577152,non-satire,test
996185896348139521,non-satire,test
996169037968236544,satire,train
996161490502717440,satire,train
996159576734076930,non-satire,train
996146395777257472,satire,train
996143113478406146,non-satire,train
996131302775644160,satire,train
996130531346612230,non-satire,train
996124238938390528,non-satire,train
996121722511241216,non-satire,train
996119206453067777,non-satire,val
996109139590823936,non-satire,train
996106172397641729,non-satire,train
996101092911079424,satire,train
996100331778945024,non-satire,train
996085993567588357,satire,train
996078441735876610,satire,train
996076950652268545,non-satire,val
996073025966501889,non-satire,test
996070910179336192,satire,train
996066357883027456,non-satire,val
996064836726517760,non-satire,val
996062841563213824,satire,test
996638376630669313,non-satire,train
996630323625627648,non-satire,train
996622270473752576,non-satire,train
996596098348138496,non-satire,val
996580998916665344,non-satire,test
996576728536543240,satire,train
996570994985717762,non-satire,train
996549541699706880,non-satire,train
996547024811048960,non-satire,train
996542579981287425,satire,test
996540734298886144,non-satire,train
996527723920027648,non-satire,val
996523878364086278,satire,train
996486627785666561,non-satire,train
996486139430268929,satire,val
996477819755606016,non-satire,val
996475302665707520,non-satire,train
996471029080973317,satire,val
996470233606053888,non-satire,train
996455936666501120,satire,train
996444059089616896,non-satire,train
996971069800988672,non-satire,test
996963521450606592,non-satire,val
996960172567334912,non-satire,train
996954865208254464,non-satire,test
996946733874610176,non-satire,train
996946660201844736,satire,train
996946598138646528,non-satire,train
996940350366388224,non-satire,test
996940127942279168,non-satire,val
996939401635737601,non-satire,train
996937778964267008,non-satire,test
996937374968922112,non-satire,train
996936028966436864,non-satire,test
996935837198704640,non-satire,train
996934132440723456,non-satire,train
996932184597581824,non-satire,train
996932021896273921,non-satire,val
996931951398342656,non-satire,val
996931704433664002,non-satire,train
996930735406657536,non-satire,train
996930206391681025,non-satire,train
996929999084011521,non-satire,train
996929545243521024,non-satire,test
996927115067965440,non-satire,test
996926498740228098,non-satire,val
996923994426171392,non-satire,train
996920767110508544,non-satire,val
996920737398075393,non-satire,train
996920452449628160,non-satire,val
996918774925217792,non-satire,val
996915565456310272,non-satire,val
996913187520892928,non-satire,train
996912638436302849,satire,test
996909412953608194,non-satire,train
996908935889211393,satire,train
996906849134821377,non-satire,test
996902152089071618,non-satire,train
996901368010100736,satire,test
996896170491330562,non-satire,test
996892940583686145,non-satire,train
996888988760793088,non-satire,train
996883392208818176,satire,val
996870265257721857,non-satire,train
996865374627938304,non-satire,train
996863066917691392,non-satire,test
996856097716817920,satire,test
996840973601734659,satire,test
996837671996715009,satire,test
996820221850775553,satire,test
996817840333295627,satire,test
996817564901748741,satire,train
996773025654636550,satire,test
996433556858601472,satire,test
996418191562805248,satire,test
996055793853255681,satire,train
997309053238996992,satire,train
997286406350430208,satire,test
997278851976736768,satire,val
997218462496849921,satire,train
997203380434014208,satire,train
997173155222507520,satire,train
997142981714108418,satire,train
997135407459553281,satire,train
997566750500769792,satire,test
997941298169597954,satire,train
998385399595749376,satire,test
998380262256992256,satire,val
998368019603709952,satire,train
998363216752332802,satire,train
998358616754225152,satire,train
998352763192070145,satire,train
998337703962992640,satire,val
998252770292568065,satire,train
998237672102678528,satire,train
998230122695143424,satire,val
998035588547862528,satire,val
997990330497716224,satire,train
997882852783116288,satire,train
997656336476319744,satire,train
997633695325609984,satire,test
997626149604941824,satire,train
997545375417470976,satire,train
997520462304436224,satire,train
997500346640498689,satire,test
997475147664842758,satire,val
998675577228988416,satire,train
998977558057283584,satire,val
998970017671675910,satire,test
998962493933457408,satire,train
998958073669718016,satire,train
998932247343398912,satire,train
998743509233528833,satire,train
998720859425689600,satire,train
998715244787765248,satire,train
998713302699184130,satire,train
998698217352163328,satire,val
998668007823101953,satire,train
998652910107054086,satire,val
998630261049917440,satire,train
998607613024718852,satire,train
998592507155025921,satire,train
998584454087172096,satire,train
998562309608964096,satire,train
998554776353820672,satire,train
999037954789117953,satire,test
999075689881067520,satire,train
999061094671974400,satire,test
999030394958893056,satire,train
999022850391597056,satire,train
999000215494512643,satire,train
998992644851294213,satire,train
999410965010665472,satire,test
999417398796210176,satire,val
999468299443458049,satire,test
999453180953088000,satire,test
999392838902218752,satire,train
999370132471234561,satire,train
999362588361322496,satire,test
999355034059059206,satire,test
999347482877407243,satire,test
999332395949199360,satire,val
999327624836116480,satire,train
999324835045105665,satire,train
999309736788025344,satire,train
999287086049038336,satire,val
999770283706904578,satire,train
999765301494460416,satire,train
999823114841280517,satire,train
999808021571231748,satire,train
999800470939029505,satire,test
999785378306560000,satire,val
999711383594962947,satire,train
999689161664802816,satire,val
999672171147472897,satire,train
999664601749999616,satire,train
999657087998267392,satire,train
999649498589691905,satire,train
1000117566457696256,satire,test
1000109146413428738,satire,test
1000481798575525888,satire,test
1000919621673848837,satire,test
1000874334376939521,satire,val
1000815822598758401,satire,train
1000781935730360320,satire,train
1000759284622348288,satire,test
1000572316466769921,satire,train
1000557254171557888,satire,train
1000511932514951168,satire,train
1000434644788051968,satire,test
1000389350419566592,satire,train
1000193055671181312,satire,train
1000177966717038592,satire,train
1000175380790235136,satire,train
1000162863116443648,satire,test
1000094905727930368,satire,test
1000087360095313920,satire,train
1000072260118556673,satire,test
1000057156274655232,satire,val
1000049620200906752,satire,test
1000042068595625986,satire,train
1001280222468231169,satire,train
1001265117781286912,satire,train
1001250017267548161,satire,train
1001182076098539521,satire,train
1001166976755159041,satire,val
1001144327706472449,satire,train
1001136771336458246,satire,train
1001121709527838720,satire,train
1001115131923877888,satire,val
1001476532806803457,satire,train
1001642614209351681,satire,train
1001627511548194818,satire,val
1001612439794995200,satire,test
1001597309346570240,satire,train
1001559578738388992,satire,val
1001545030547492865,satire,train
1001536912597938178,satire,train
1001529371197362176,satire,test
1001506746899337216,satire,train
1001929495580901376,satire,train
1001969016745988096,satire,test
1001959696893448192,satire,train
1001906860440608768,satire,train
1001899299716976640,satire,train
1001891746085855232,satire,train
1001876656557092865,satire,train
1001869108026232834,satire,val
1001861554319560705,satire,test
1002367382935961600,satire,train
1002353375143489536,satire,train
1002337184328843266,satire,test
1002329637823959044,satire,train
1002322083496579073,satire,train
1002301711158005760,satire,test
1002276787043356672,satire,train
1002261743375126529,satire,train
1002254178381651971,satire,val
1002239052656140288,satire,train
1002231510710325249,satire,train
1002224655749533696,satire,train
1002208838341353474,satire,test
1002201326539993088,satire,train
1002648493993943040,satire,train
1003018507481698309,satire,val
1003010908317278208,satire,test
1003341321095041024,satire,test
1003311109565288448,satire,val
1003288450727112704,satire,train
1003078863944081408,satire,train
1003072126457393152,satire,test
1003048673121656832,satire,train
1002956286638649344,satire,train
1002933641591304192,satire,val
1002639267309477890,satire,val
1002624163629150208,satire,train
1002601431583612931,satire,train
1002586335910289408,satire,train
1003367828429443074,satire,train
1003363964842074112,satire,train
1003481971991949313,satire,train
1003471464606191617,satire,test
1003411022043115521,satire,train
1003356401866027008,satire,train
1003748985549488128,satire,val
1003816934331375616,satire,val
1003794295911051269,satire,train
1003787241431367682,satire,train
1003771638243045378,satire,train
1003726336517705730,satire,test
1003711240089333762,satire,train
1003696139609272320,satire,test
1003688590000390144,satire,train
1003681058297139202,satire,val
1003673486160748546,satire,test
1003643326380347393,satire,train
1003635743011590144,satire,test
1004118926517768194,satire,train
1004194421242462208,satire,train
1004171785338748928,satire,val
1004164234111045632,satire,train
1004134026075045889,satire,test
1004103822774501386,satire,train
1004088758109601795,satire,train
1004082364400750592,satire,train
1004073624507121665,satire,train
1004043517457588225,satire,train
1004028372157071360,satire,val
1004020799169355776,satire,train
1004005678829260801,satire,train
1004556809829576706,satire,test
1004511515129602048,satire,train
1004503970709155840,satire,train
1004466215195168768,satire,test
1004457004365119489,satire,val
1004451120050253824,satire,train
1004436014541262848,satire,val
1004420914610663424,satire,train
1004413434455347200,satire,train
1004398259111153670,satire,train
1004390735368552450,satire,test
1004375616572051457,satire,train
1004368063599431680,satire,test
1004364543068393472,satire,test
1004360530860167173,satire,train
1004919201293795328,satire,train
1004858798350184448,satire,train
1004806123470323712,satire,train
1004745545712324608,satire,train
1004722924627070977,satire,test
1005175889192210439,satire,test
1005555179570253830,satire,val
1005917566731157505,satire,test
1005900667309973505,satire,val
1006016978711203841,satire,val
1005971127276011521,satire,val
1005947750607937536,satire,train
1005870467159351296,satire,val
1005862915168198656,satire,test
1005855392239366144,satire,val
1005847844471885824,satire,train
1005645771620999169,satire,train
1005630769740513281,satire,train
1005615537769115648,satire,test
1005600568579117056,satire,test
1005523183099895809,satire,train
1005523176791699456,satire,train
1005508127423389697,satire,val
1005477884331520001,satire,train
1005470326480932865,satire,train
1005462779422265345,satire,test
1005281584751276032,satire,val
1005266482840862720,satire,train
1005251388035694592,satire,train
1005236322758520832,satire,train
1005153256715235329,satire,val
1005115522428612608,satire,train
1005107998279323650,satire,val
1005085289054916608,satire,train
1006749398699839488,satire,train
1006745733465280513,satire,train
1006700938193711104,satire,train
1006670743478898689,satire,test
1006632666647662592,satire,val
1006625444656041985,satire,train
1006610340258426880,satire,test
1006602788611207169,satire,train
1006595247214915586,satire,train
1006587693101350913,satire,train
1006565039988453376,satire,train
1006346099978797056,satire,test
1006338552467279872,satire,train
1006323451735441410,satire,val
1006278153017454592,satire,train
1006270603882582017,satire,train
1006263051430105089,satire,val
1006244430997749760,satire,test
1006210205628227584,satire,train
1006195110709735424,satire,train
1006180013186670592,satire,val
1006172473027694592,satire,train
1007018037705396226,satire,train
1007055776232497153,satire,train
1007033128878305280,satire,train
1006987830831255553,satire,val
1006980027068702721,satire,train
1006957626956107783,satire,train
1006951441972461569,satire,train
1006942539428098048,satire,train
1006936600075522050,satire,train
1006927442181873664,satire,train
1006912338883153920,satire,train
1007274722827145219,satire,test
1007267175818842112,satire,val
1007380417476026374,satire,train
1007373020640501761,satire,val
1007425714537291776,satire,train
1007406660749578240,satire,val
1007357769236865024,satire,val
1007350218084495365,satire,train
1007342674557521920,satire,train
1007335116463640576,satire,train
1007320053870727169,satire,train
1007312471235944448,satire,test
1007302236173676544,satire,train
1007289764972761090,satire,test
1007282265712480257,satire,train
1007735253522354178,satire,train
1007727708191842304,satire,train
1008091930683740160,satire,test
1008558131947954177,satire,train
1008514667155787776,satire,train
1008499660879736838,satire,test
1008424091332894720,satire,train
1008421149427019778,satire,test
1008414738768977920,satire,test
1008379205464313857,satire,train
1008341126951075841,satire,train
1008167426712854528,satire,train
1008152252014571521,satire,train
1008064169126621184,satire,test
1008059894338072576,satire,val
1008029694774730752,satire,val
1008001868923056128,satire,train
1007773002505838593,satire,val
1007757899651846147,satire,val
1007692788207706113,satire,train
1007682154686492672,satire,train
1007678129194831872,satire,val
1007667337456177154,satire,train
1007657067262496768,satire,val
1007644661782138880,satire,val
1007637105990922247,satire,train
1008829966690275330,satire,train
1008905468289474562,satire,train
1008890364546158592,satire,train
1008882814664761344,satire,train
1008867717720477706,satire,train
1008860166123638784,satire,val
1008846889863843840,satire,train
1008799771014959104,satire,train
1008792218541477892,satire,train
1008754475740385281,satire,val
1008739370009092099,satire,train
1008732226899660808,satire,train
1009902031170146305,satire,test
1010234943908253696,satire,train
1010220988276109312,satire,train
1010217567833788416,satire,train
1010204024031924225,satire,val
1009977526293352449,satire,test
1009962428552110080,satire,val
1009898780337074178,satire,train
1009861383511527428,satire,train
1009841638884237312,satire,val
1009834083546030080,satire,train
1009811444945358850,satire,train
1009803890483777537,satire,val
1009598319923023872,satire,train
1009578074869043200,satire,train
1009569859049541634,satire,val
1009509449961213952,satire,val
1009486798039519234,satire,train
1009464149204701186,satire,train
1009456599625330689,satire,val
1009449048460464130,satire,val
1009441498339868678,satire,val
1009426397742485504,satire,train
1009222817978732545,satire,val
1009171972494897152,satire,val
1009162158020661248,satire,train
1009154618130132993,satire,train
1009147059549757446,satire,val
1009116862876192773,satire,train
1009101756083601408,satire,train
1010628642957873152,satire,train
1010604157961670656,satire,train
1010943894727659522,satire,test
1010936347786465282,satire,train
1010928798718717955,satire,test
1010921245582512128,satire,train
1010906144099926016,satire,val
1010898600954662913,satire,test
1010879710723756034,satire,val
1010875170482016256,satire,train
1010704110197362688,satire,train
1010689100435853313,satire,train
1010673874013491200,satire,train
1010658788251193344,satire,train
1010573958838710272,satire,test
1010567193988337666,satire,train
1010562723132739584,satire,train
1010540330486247424,satire,test
1010536209855209472,satire,test
1010355014911627264,satire,train
1010332365921669120,satire,train
1010324816832942080,satire,train
1010309717669933061,satire,val
1010991012720926722,satire,train
1010974093246648327,satire,val
1011006216670208001,satire,train
1011098456503578624,satire,val
1010958991936163842,satire,train
1010950552614834176,satire,val
1010919654640975878,satire,train
1010917644667641857,satire,train
1009811105470930949,satire,train
1009499840919859200,satire,train
1009282710806978560,satire,train
1011442183029886976,satire,test
1011434632926187521,satire,val
1011427079144034304,satire,val
1011412233631490048,satire,val
1011396890276098048,satire,train
1011381783231893507,satire,test
1011321388819537925,satire,train
1011306289396420608,satire,train
1011298731961016320,satire,train
1011291185942532096,satire,train
1011283636430278656,satire,train
1011245887555764224,satire,test
1011727331965194242,satire,train
1011736621228744705,satire,val
1012083912355516417,satire,train
1012076360402120706,satire,train
1012149217845043200,satire,val
1012134841301782530,satire,train
1012121657127862272,satire,train
1012106566881820672,satire,train
1011971087738032129,satire,train
1011963109265821698,satire,train
1011789468410503168,satire,val
1011781922811457536,satire,train
1011774370392494085,satire,val
1011744179096088576,satire,train
1011653571199291392,satire,train
1011646024354619393,satire,train
1011638480894652416,satire,train
